FACILITY_ID,FACILITY_CODE,SYS_LOC_CODE,LOC_NAME,SAMPLE_ID,SYS_SAMPLE_CODE,SAMPLE_NAME,SAMPLE_DATE,SAMPLEDATE,SAMPLETIME,SAMPLE_TYPE_CODE,START_DEPTH,END_DEPTH,DEPTH_UNIT,MATRIX_CODE,TASK_CODE,TASK_CODE_2,PARENT_SAMPLE_CODE,FIELD_SDG,ANALYSIS_LOCATION,LAB_SAMPLE_ID,LAB_MATRIX_CODE,LAB_NAME_CODE,ANALYTIC_METHOD,ANALYSIS_DATE,COLUMN_NUMBER,FRACTION,TEST_TYPE,PREP_METHOD,LEACHATE_METHOD,LEACHATE_DATE,LAB_SDG,PERCENT_MOISTURE,DILUTION_FACTOR,TEST_ID,CAS_RN,CHEMICAL_NAME,ORGANIC_YN,REPORT_RESULT_TEXT,REPORT_RESULT_VALUE,REPORT_RESULT_UNIT,REPORT_RESULT_LIMIT,REPORT_METHOD_DETECTION_LIMIT,REPORT_REPORTING_LIMIT,REPORT_QUANTITATION_LIMIT,REPORTABLE_RESULT,DETECT_FLAG,INTERPRETED_QUALIFIERS,VALIDATOR_QUALIFIERS,LAB_QUALIFIERS,QUANTITATION_LIMIT,METHOD_DETECTION_LIMIT,REPORTING_DETECTION_LIMIT,DETECTION_LIMIT_UNIT,APPROVAL_CODE,RESULT_TEXT,RESULT_NUMERIC,RESULT_UNIT,RESULT_TYPE_CODE,X_COORD,Y_COORD,Z_COORD_AVG,ZFROM,ZTO,LONGITUDE,LATITUDE,REJECT_FLAG,DEPTH_INTERVAL,J_STATUS,J_STATUS_FLAG,RAD_U_FLAG,REPORT_RAD_VALUE,REPORT_RAD_TEXT,DETECTED,DETECTED_FLAG
360,CFFF,W-85,W-085,2643769,W-85-2024-Q2,,4/16/2024,16 Apr 2024,10:08,N,,,,WG,2024-Q2-GW,,,ZD16036,LB,ZD16036-004,WG,SHEALY,SW8260D,4/29/2024,NA,N,INITIAL,,,,ZD16036,,1,2723017,156-59-2,"cis-1,2-Dichloroethene",Y,< 1.0,1,ug/L,1.0,0.40,1.0,1.0,YES,N,,,U,1.0,0.40,1.0,ug/L,,,,ug/L,TRG,2025107.68,745079.71,,,,,,N,,,,,1,< 1.0,,
360,CFFF,W-85,W-085,2643769,W-85-2024-Q2,,4/16/2024,16 Apr 2024,10:08,N,,,,WG,2024-Q2-GW,,,ZD16036,LB,ZD16036-004,WG,SHEALY,SW8260D,4/29/2024,NA,N,INITIAL,,,,ZD16036,,1,2723017,75-01-4,Vinyl chloride,Y,< 1.0,1,ug/L,1.0,0.40,1.0,1.0,YES,N,,,U,1.0,0.40,1.0,ug/L,,,,ug/L,TRG,2025107.68,745079.71,,,,,,N,,,,,1,< 1.0,,
360,CFFF,W-85,W-085,2643769,W-85-2024-Q2,,4/16/2024,16 Apr 2024,10:08,N,,,,WG,2024-Q2-GW,,,ZD16036,LB,ZD16036-004,WG,SHEALY,SW8260D,4/29/2024,NA,N,INITIAL,,,,ZD16036,,1,2723017,79-01-6,Trichloroethene,Y,< 1.0,1,ug/L,1.0,0.40,1.0,1.0,YES,N,,,U,1.0,0.40,1.0,ug/L,,,,ug/L,TRG,2025107.68,745079.71,,,,,,N,,,,,1,< 1.0,,
360,CFFF,W-86,W-086,2643770,W-86-2024-Q2,,4/16/2024,16 Apr 2024,09:23,N,,,,WG,2024-Q2-GW,,,ZD16036,LB,ZD16036-001,WG,SHEALY,E300.0,4/20/2024,NA,N,INITIAL,,,,ZD16036,,1,2723020,16984-48-8,Fluoride,N,0.47,0.47,mg/L,0.10,0.025,0.10,0.10,YES,Y,,,,0.10,0.025,0.10,mg/L,,0.47,0.47,mg/L,TRG,2025100.8,745082.29,,,,,,N,,,,,0.47,0.47,,x
360,CFFF,W-86,W-086,2643770,W-86-2024-Q2,,4/16/2024,16 Apr 2024,09:23,N,,,,WG,2024-Q2-GW,,,ZD16036,LB,ZD16036-001,WG,SHEALY,E353.2,4/17/2024,NA,N,INITIAL,,,,ZD16036,,1,2723021,NO3-N,Nitrate as N,,0.14,0.14,mg/L,0.020,0.010,0.020,0.020,YES,Y,,,,0.020,0.010,0.020,mg/L,,0.14,0.14,mg/L,TRG,2025100.8,745082.29,,,,,,N,,,,,0.14,0.14,,x
360,CFFF,W-86,W-086,2643770,W-86-2024-Q2,,4/16/2024,16 Apr 2024,09:23,N,,,,WG,2024-Q2-GW,,,ZD16036,LB,ZD16036-001,WG,SHEALY,SW8260D,4/29/2024,NA,N,INITIAL,,,,ZD16036,,1,2723022,127-18-4,Tetrachloroethene,Y,< 1.0,1,ug/L,1.0,0.40,1.0,1.0,YES,N,,,U,1.0,0.40,1.0,ug/L,,,,ug/L,TRG,2025100.8,745082.29,,,,,,N,,,,,1,< 1.0,,
360,CFFF,W-86,W-086,2643770,W-86-2024-Q2,,4/16/2024,16 Apr 2024,09:23,N,,,,WG,2024-Q2-GW,,,ZD16036,LB,ZD16036-001,WG,SHEALY,SW8260D,4/29/2024,NA,N,INITIAL,,,,ZD16036,,1,2723022,156-59-2,"cis-1,2-Dichloroethene",Y,< 1.0,1,ug/L,1.0,0.40,1.0,1.0,YES,N,,,U,1.0,0.40,1.0,ug/L,,,,ug/L,TRG,2025100.8,745082.29,,,,,,N,,,,,1,< 1.0,,
360,CFFF,W-86,W-086,2643770,W-86-2024-Q2,,4/16/2024,16 Apr 2024,09:23,N,,,,WG,2024-Q2-GW,,,ZD16036,LB,ZD16036-001,WG,SHEALY,SW8260D,4/29/2024,NA,N,INITIAL,,,,ZD16036,,1,2723022,75-01-4,Vinyl chloride,Y,< 1.0,1,ug/L,1.0,0.40,1.0,1.0,YES,N,,,U,1.0,0.40,1.0,ug/L,,,,ug/L,TRG,2025100.8,745082.29,,,,,,N,,,,,1,< 1.0,,
360,CFFF,W-86,W-086,2643770,W-86-2024-Q2,,4/16/2024,16 Apr 2024,09:23,N,,,,WG,2024-Q2-GW,,,ZD16036,LB,ZD16036-001,WG,SHEALY,SW8260D,4/29/2024,NA,N,INITIAL,,,,ZD16036,,1,2723022,79-01-6,Trichloroethene,Y,< 1.0,1,ug/L,1.0,0.40,1.0,1.0,YES,N,,,U,1.0,0.40,1.0,ug/L,,,,ug/L,TRG,2025100.8,745082.29,,,,,,N,,,,,1,< 1.0,,
360,CFFF,W-97,W-097,2644594,W-97-2024-Q2,,4/16/2024,16 Apr 2024,14:27,N,,,,WG,2024-Q2-GW,,,ZD16036,LB,ZD16036-012,WG,SHEALY,E300.0,4/22/2024,NA,N,INITIAL,,,,ZD16036,,1,2723025,16984-48-8,Fluoride,N,0.25,0.25,mg/L,0.10,0.025,0.10,0.10,YES,Y,,,,0.10,0.025,0.10,mg/L,,0.25,0.25,mg/L,TRG,2024547.76,744244.05,,,,,,N,,,,,0.25,0.25,,x
360,CFFF,W-97,W-097,2644594,W-97-2024-Q2,,4/16/2024,16 Apr 2024,14:27,N,,,,WG,2024-Q2-GW,,,ZD16036,LB,ZD16036-012,WG,SHEALY,E353.2,4/17/2024,NA,N,INITIAL,,,,ZD16036,,5,2723026,NO3-N,Nitrate as N,,5.9,5.9,mg/L,0.10,0.050,0.10,0.10,YES,Y,,,,0.10,0.050,0.10,mg/L,,5.9,5.9,mg/L,TRG,2024547.76,744244.05,,,,,,N,,,,,5.9,5.9,,x
360,CFFF,W-97,W-097,2644594,W-97-2024-Q2,,4/16/2024,16 Apr 2024,14:27,N,,,,WG,2024-Q2-GW,,,ZD16036,LB,ZD16036-012,WG,SHEALY,SW8260D,4/30/2024,NA,N,INITIAL,,,,ZD16036,,1,2723027,127-18-4,Tetrachloroethene,Y,8.5,8.5,ug/L,1.0,0.40,1.0,1.0,YES,Y,,,,1.0,0.40,1.0,ug/L,,8.5,8.5,ug/L,TRG,2024547.76,744244.05,,,,,,N,,,,,8.5,8.5,,x
360,CFFF,W-97,W-097,2644594,W-97-2024-Q2,,4/16/2024,16 Apr 2024,14:27,N,,,,WG,2024-Q2-GW,,,ZD16036,LB,ZD16036-012,WG,SHEALY,SW8260D,4/30/2024,NA,N,INITIAL,,,,ZD16036,,1,2723027,156-59-2,"cis-1,2-Dichloroethene",Y,0.45,0.45,ug/L,1.0,0.40,1.0,1.0,YES,Y,,,J,1.0,0.40,1.0,ug/L,,0.45,0.45,ug/L,TRG,2024547.76,744244.05,,,,,,N,,,J,,0.45,0.45,,x
360,CFFF,W-97,W-097,2644594,W-97-2024-Q2,,4/16/2024,16 Apr 2024,14:27,N,,,,WG,2024-Q2-GW,,,ZD16036,LB,ZD16036-012,WG,SHEALY,SW8260D,4/30/2024,NA,N,INITIAL,,,,ZD16036,,1,2723027,75-01-4,Vinyl chloride,Y,< 1.0,1,ug/L,1.0,0.40,1.0,1.0,YES,N,,,U,1.0,0.40,1.0,ug/L,,,,ug/L,TRG,2024547.76,744244.05,,,,,,N,,,,,1,< 1.0,,
360,CFFF,W-97,W-097,2644594,W-97-2024-Q2,,4/16/2024,16 Apr 2024,14:27,N,,,,WG,2024-Q2-GW,,,ZD16036,LB,ZD16036-012,WG,SHEALY,SW8260D,4/30/2024,NA,N,INITIAL,,,,ZD16036,,1,2723027,79-01-6,Trichloroethene,Y,1.6,1.6,ug/L,1.0,0.40,1.0,1.0,YES,Y,,,,1.0,0.40,1.0,ug/L,,1.6,1.6,ug/L,TRG,2024547.76,744244.05,,,,,,N,,,,,1.6,1.6,,x
360,CFFF,W-105,W-105,2647958,W-105-2024-Q2,,4/17/2024,17 Apr 2024,10:01,N,,,,WG,2024-Q2-GW,,,ZD17040,LB,ZD17040-003,WG,SHEALY,E300.0,4/23/2024,NA,N,INITIAL,,,,ZD17040,,1,2723849,16984-48-8,Fluoride,N,0.18,0.18,mg/L,0.10,0.025,0.10,0.10,YES,Y,,,,0.10,0.025,0.10,mg/L,,0.18,0.18,mg/L,TRG,2024138,743843.47,,,,,,N,,,,,0.18,0.18,,x
360,CFFF,W-105,W-105,2647958,W-105-2024-Q2,,4/17/2024,17 Apr 2024,10:01,N,,,,WG,2024-Q2-GW,,,ZD17040,LB,ZD17040-003,WG,SHEALY,E353.2,4/18/2024,NA,N,INITIAL,,,,ZD17040,,1,2723850,NO3-N,Nitrate as N,,0.21,0.21,mg/L,0.020,0.010,0.020,0.020,YES,Y,,,,0.020,0.010,0.020,mg/L,,0.21,0.21,mg/L,TRG,2024138,743843.47,,,,,,N,,,,,0.21,0.21,,x
360,CFFF,W-105,W-105,2647958,W-105-2024-Q2,,4/17/2024,17 Apr 2024,10:01,N,,,,WG,2024-Q2-GW,,,ZD17040,LB,ZD17040-003,WG,SHEALY,SW8260D,4/30/2024,NA,N,INITIAL,,,,ZD17040,,1,2723851,127-18-4,Tetrachloroethene,Y,< 1.0,1,ug/L,1.0,0.40,1.0,1.0,YES,N,,,U,1.0,0.40,1.0,ug/L,,,,ug/L,TRG,2024138,743843.47,,,,,,N,,,,,1,< 1.0,,
360,CFFF,W-105,W-105,2647958,W-105-2024-Q2,,4/17/2024,17 Apr 2024,10:01,N,,,,WG,2024-Q2-GW,,,ZD17040,LB,ZD17040-003,WG,SHEALY,SW8260D,4/30/2024,NA,N,INITIAL,,,,ZD17040,,1,2723851,156-59-2,"cis-1,2-Dichloroethene",Y,< 1.0,1,ug/L,1.0,0.40,1.0,1.0,YES,N,,,U,1.0,0.40,1.0,ug/L,,,,ug/L,TRG,2024138,743843.47,,,,,,N,,,,,1,< 1.0,,
360,CFFF,W-105,W-105,2647958,W-105-2024-Q2,,4/17/2024,17 Apr 2024,10:01,N,,,,WG,2024-Q2-GW,,,ZD17040,LB,ZD17040-003,WG,SHEALY,SW8260D,4/30/2024,NA,N,INITIAL,,,,ZD17040,,1,2723851,75-01-4,Vinyl chloride,Y,< 1.0,1,ug/L,1.0,0.40,1.0,1.0,YES,N,,,U,1.0,0.40,1.0,ug/L,,,,ug/L,TRG,2024138,743843.47,,,,,,N,,,,,1,< 1.0,,
360,CFFF,W-105,W-105,2647958,W-105-2024-Q2,,4/17/2024,17 Apr 2024,10:01,N,,,,WG,2024-Q2-GW,,,ZD17040,LB,ZD17040-003,WG,SHEALY,SW8260D,4/30/2024,NA,N,INITIAL,,,,ZD17040,,1,2723851,79-01-6,Trichloroethene,Y,< 1.0,1,ug/L,1.0,0.40,1.0,1.0,YES,N,,,U,1.0,0.40,1.0,ug/L,,,,ug/L,TRG,2024138,743843.47,,,,,,N,,,,,1,< 1.0,,
360,CFFF,W-125,W-125,2647959,W-125-2024-Q2,,4/17/2024,17 Apr 2024,08:44,N,,,,WG,2024-Q2-GW,,,ZD17040,LB,ZD17040-001,WG,SHEALY,E300.0,4/23/2024,NA,N,INITIAL,,,,ZD17040,,1,2723852,16984-48-8,Fluoride,N,0.60,0.6,mg/L,0.10,0.025,0.10,0.10,YES,Y,,,,0.10,0.025,0.10,mg/L,,0.60,0.6,mg/L,TRG,2024142.28,743837.31,,,,,,N,,,,,0.6,0.60,,x
360,CFFF,W-125,W-125,2647959,W-125-2024-Q2,,4/17/2024,17 Apr 2024,08:44,N,,,,WG,2024-Q2-GW,,,ZD17040,LB,ZD17040-001,WG,SHEALY,E353.2,4/18/2024,NA,N,INITIAL,,,,ZD17040,,1,2723853,NO3-N,Nitrate as N,,0.99,0.99,mg/L,0.020,0.010,0.020,0.020,YES,Y,,,,0.020,0.010,0.020,mg/L,,0.99,0.99,mg/L,TRG,2024142.28,743837.31,,,,,,N,,,,,0.99,0.99,,x
360,CFFF,W-125,W-125,2647959,W-125-2024-Q2,,4/17/2024,17 Apr 2024,08:44,N,,,,WG,2024-Q2-GW,,,ZD17040,LB,ZD17040-001,WG,SHEALY,SW8260D,4/30/2024,NA,N,INITIAL,,,,ZD17040,,1,2723854,127-18-4,Tetrachloroethene,Y,< 1.0,1,ug/L,1.0,0.40,1.0,1.0,YES,N,,,U,1.0,0.40,1.0,ug/L,,,,ug/L,TRG,2024142.28,743837.31,,,,,,N,,,,,1,< 1.0,,
360,CFFF,W-125,W-125,2647959,W-125-2024-Q2,,4/17/2024,17 Apr 2024,08:44,N,,,,WG,2024-Q2-GW,,,ZD17040,LB,ZD17040-001,WG,SHEALY,SW8260D,4/30/2024,NA,N,INITIAL,,,,ZD17040,,1,2723854,156-59-2,"cis-1,2-Dichloroethene",Y,< 1.0,1,ug/L,1.0,0.40,1.0,1.0,YES,N,,,U,1.0,0.40,1.0,ug/L,,,,ug/L,TRG,2024142.28,743837.31,,,,,,N,,,,,1,< 1.0,,
360,CFFF,W-125,W-125,2647959,W-125-2024-Q2,,4/17/2024,17 Apr 2024,08:44,N,,,,WG,2024-Q2-GW,,,ZD17040,LB,ZD17040-001,WG,SHEALY,SW8260D,4/30/2024,NA,N,INITIAL,,,,ZD17040,,1,2723854,75-01-4,Vinyl chloride,Y,< 1.0,1,ug/L,1.0,0.40,1.0,1.0,YES,N,,,U,1.0,0.40,1.0,ug/L,,,,ug/L,TRG,2024142.28,743837.31,,,,,,N,,,,,1,< 1.0,,
360,CFFF,W-125,W-125,2647959,W-125-2024-Q2,,4/17/2024,17 Apr 2024,08:44,N,,,,WG,2024-Q2-GW,,,ZD17040,LB,ZD17040-001,WG,SHEALY,SW8260D,4/30/2024,NA,N,INITIAL,,,,ZD17040,,1,2723854,79-01-6,Trichloroethene,Y,< 1.0,1,ug/L,1.0,0.40,1.0,1.0,YES,N,,,U,1.0,0.40,1.0,ug/L,,,,ug/L,TRG,2024142.28,743837.31,,,,,,N,,,,,1,< 1.0,,
360,CFFF,W-126,W-126,2648671,W-126-2024-Q2,,4/17/2024,17 Apr 2024,15:00,N,,,,WG,2024-Q2-GW,,,ZD17040,LB,ZD17040-009,WG,SHEALY,E300.0,4/23/2024,NA,N,INITIAL,,,,ZD17040,,1,2723861,16984-48-8,Fluoride,N,0.13,0.13,mg/L,0.10,0.025,0.10,0.10,YES,Y,,,,0.10,0.025,0.10,mg/L,,0.13,0.13,mg/L,TRG,2024650.41,743747.34,,,,,,N,,,,,0.13,0.13,,x
360,CFFF,W-126,W-126,2648671,W-126-2024-Q2,,4/17/2024,17 Apr 2024,15:00,N,,,,WG,2024-Q2-GW,,,ZD17040,LB,ZD17040-009,WG,SHEALY,E353.2,4/18/2024,NA,N,INITIAL,,,,ZD17040,,1,2723862,NO3-N,Nitrate as N,,0.097,0.097,mg/L,0.020,0.010,0.020,0.020,YES,Y,,,,0.020,0.010,0.020,mg/L,,0.097,0.097,mg/L,TRG,2024650.41,743747.34,,,,,,N,,,,,0.097,0.097,,x
360,CFFF,W-126,W-126,2648671,W-126-2024-Q2,,4/17/2024,17 Apr 2024,15:00,N,,,,WG,2024-Q2-GW,,,ZD17040,LB,ZD17040-009,WG,SHEALY,SW8260D,4/30/2024,NA,N,INITIAL,,,,ZD17040,,1,2723863,127-18-4,Tetrachloroethene,Y,< 1.0,1,ug/L,1.0,0.40,1.0,1.0,YES,N,,,U,1.0,0.40,1.0,ug/L,,,,ug/L,TRG,2024650.41,743747.34,,,,,,N,,,,,1,< 1.0,,
360,CFFF,W-126,W-126,2648671,W-126-2024-Q2,,4/17/2024,17 Apr 2024,15:00,N,,,,WG,2024-Q2-GW,,,ZD17040,LB,ZD17040-009,WG,SHEALY,SW8260D,4/30/2024,NA,N,INITIAL,,,,ZD17040,,1,2723863,156-59-2,"cis-1,2-Dichloroethene",Y,0.91,0.91,ug/L,1.0,0.40,1.0,1.0,YES,Y,,,J,1.0,0.40,1.0,ug/L,,0.91,0.91,ug/L,TRG,2024650.41,743747.34,,,,,,N,,,J,,0.91,0.91,,x
360,CFFF,W-126,W-126,2648671,W-126-2024-Q2,,4/17/2024,17 Apr 2024,15:00,N,,,,WG,2024-Q2-GW,,,ZD17040,LB,ZD17040-009,WG,SHEALY,SW8260D,4/30/2024,NA,N,INITIAL,,,,ZD17040,,1,2723863,75-01-4,Vinyl chloride,Y,< 1.0,1,ug/L,1.0,0.40,1.0,1.0,YES,N,,,U,1.0,0.40,1.0,ug/L,,,,ug/L,TRG,2024650.41,743747.34,,,,,,N,,,,,1,< 1.0,,
360,CFFF,W-126,W-126,2648671,W-126-2024-Q2,,4/17/2024,17 Apr 2024,15:00,N,,,,WG,2024-Q2-GW,,,ZD17040,LB,ZD17040-009,WG,SHEALY,SW8260D,4/30/2024,NA,N,INITIAL,,,,ZD17040,,1,2723863,79-01-6,Trichloroethene,Y,2.1,2.1,ug/L,1.0,0.40,1.0,1.0,YES,Y,,,,1.0,0.40,1.0,ug/L,,2.1,2.1,ug/L,TRG,2024650.41,743747.34,,,,,,N,,,,,2.1,2.1,,x
360,CFFF,W-27,W-027,2647962,W-27-2024-Q2,,4/17/2024,17 Apr 2024,14:30,N,,,,WG,2024-Q2-GW,,,ZD17040,LB,ZD17040-008,WG,SHEALY,E300.0,4/23/2024,NA,N,INITIAL,,,,ZD17040,,1,2723864,16984-48-8,Fluoride,N,3.3,3.3,mg/L,0.10,0.025,0.10,0.10,YES,Y,,,,0.10,0.025,0.10,mg/L,,3.3,3.3,mg/L,TRG,2023708.23,744383.9,,,,,,N,,,,,3.3,3.3,,x
360,CFFF,W-27,W-027,2647962,W-27-2024-Q2,,4/17/2024,17 Apr 2024,14:30,N,,,,WG,2024-Q2-GW,,,ZD17040,LB,ZD17040-008,WG,SHEALY,E353.2,4/18/2024,NA,N,INITIAL,,,,ZD17040,,1,2723865,NO3-N,Nitrate as N,,0.096,0.096,mg/L,0.020,0.010,0.020,0.020,YES,Y,,,,0.020,0.010,0.020,mg/L,,0.096,0.096,mg/L,TRG,2023708.23,744383.9,,,,,,N,,,,,0.096,0.096,,x
360,CFFF,W-27,W-027,2647962,W-27-2024-Q2,,4/17/2024,17 Apr 2024,14:30,N,,,,WG,2024-Q2-GW,,,ZD17040,LB,ZD17040-008,WG,SHEALY,SW8260D,4/30/2024,NA,N,INITIAL,,,,ZD17040,,1,2723866,127-18-4,Tetrachloroethene,Y,< 1.0,1,ug/L,1.0,0.40,1.0,1.0,YES,N,,,U,1.0,0.40,1.0,ug/L,,,,ug/L,TRG,2023708.23,744383.9,,,,,,N,,,,,1,< 1.0,,
360,CFFF,W-27,W-027,2647962,W-27-2024-Q2,,4/17/2024,17 Apr 2024,14:30,N,,,,WG,2024-Q2-GW,,,ZD17040,LB,ZD17040-008,WG,SHEALY,SW8260D,4/30/2024,NA,N,INITIAL,,,,ZD17040,,1,2723866,156-59-2,"cis-1,2-Dichloroethene",Y,< 1.0,1,ug/L,1.0,0.40,1.0,1.0,YES,N,,,U,1.0,0.40,1.0,ug/L,,,,ug/L,TRG,2023708.23,744383.9,,,,,,N,,,,,1,< 1.0,,
360,CFFF,W-27,W-027,2647962,W-27-2024-Q2,,4/17/2024,17 Apr 2024,14:30,N,,,,WG,2024-Q2-GW,,,ZD17040,LB,ZD17040-008,WG,SHEALY,SW8260D,4/30/2024,NA,N,INITIAL,,,,ZD17040,,1,2723866,75-01-4,Vinyl chloride,Y,< 1.0,1,ug/L,1.0,0.40,1.0,1.0,YES,N,,,U,1.0,0.40,1.0,ug/L,,,,ug/L,TRG,2023708.23,744383.9,,,,,,N,,,,,1,< 1.0,,
360,CFFF,W-27,W-027,2647962,W-27-2024-Q2,,4/17/2024,17 Apr 2024,14:30,N,,,,WG,2024-Q2-GW,,,ZD17040,LB,ZD17040-008,WG,SHEALY,SW8260D,4/30/2024,NA,N,INITIAL,,,,ZD17040,,1,2723866,79-01-6,Trichloroethene,Y,< 1.0,1,ug/L,1.0,0.40,1.0,1.0,YES,N,,,U,1.0,0.40,1.0,ug/L,,,,ug/L,TRG,2023708.23,744383.9,,,,,,N,,,,,1,< 1.0,,
360,CFFF,W-3A,W-003A,2647963,W-3A-2024-Q2,,4/17/2024,17 Apr 2024,12:08,N,,,,WG,2024-Q2-GW,,,ZD17040,LB,ZD17040-005,WG,SHEALY,E300.0,4/23/2024,NA,N,INITIAL,,,,ZD17040,,1,2723867,16984-48-8,Fluoride,N,< 0.10,0.1,mg/L,0.10,0.025,0.10,0.10,YES,N,,,U,0.10,0.025,0.10,mg/L,,,,mg/L,TRG,2023926.29,744340.23,,,,,,N,,,,,0.1,< 0.10,,
360,CFFF,W-3A,W-003A,2647963,W-3A-2024-Q2,,4/17/2024,17 Apr 2024,12:08,N,,,,WG,2024-Q2-GW,,,ZD17040,LB,ZD17040-005,WG,SHEALY,E353.2,4/18/2024,NA,N,INITIAL,,,,ZD17040,,1,2723868,NO3-N,Nitrate as N,,0.11,0.11,mg/L,0.020,0.010,0.020,0.020,YES,Y,,,,0.020,0.010,0.020,mg/L,,0.11,0.11,mg/L,TRG,2023926.29,744340.23,,,,,,N,,,,,0.11,0.11,,x
360,CFFF,W-3A,W-003A,2647963,W-3A-2024-Q2,,4/17/2024,17 Apr 2024,12:08,N,,,,WG,2024-Q2-GW,,,ZD17040,LB,ZD17040-005,WG,SHEALY,SW8260D,4/30/2024,NA,N,INITIAL,,,,ZD17040,,1,2723869,127-18-4,Tetrachloroethene,Y,< 1.0,1,ug/L,1.0,0.40,1.0,1.0,YES,N,,,U,1.0,0.40,1.0,ug/L,,,,ug/L,TRG,2023926.29,744340.23,,,,,,N,,,,,1,< 1.0,,
360,CFFF,W-3A,W-003A,2647963,W-3A-2024-Q2,,4/17/2024,17 Apr 2024,12:08,N,,,,WG,2024-Q2-GW,,,ZD17040,LB,ZD17040-005,WG,SHEALY,SW8260D,4/30/2024,NA,N,INITIAL,,,,ZD17040,,1,2723869,156-59-2,"cis-1,2-Dichloroethene",Y,< 1.0,1,ug/L,1.0,0.40,1.0,1.0,YES,N,,,U,1.0,0.40,1.0,ug/L,,,,ug/L,TRG,2023926.29,744340.23,,,,,,N,,,,,1,< 1.0,,
360,CFFF,W-3A,W-003A,2647963,W-3A-2024-Q2,,4/17/2024,17 Apr 2024,12:08,N,,,,WG,2024-Q2-GW,,,ZD17040,LB,ZD17040-005,WG,SHEALY,SW8260D,4/30/2024,NA,N,INITIAL,,,,ZD17040,,1,2723869,75-01-4,Vinyl chloride,Y,< 1.0,1,ug/L,1.0,0.40,1.0,1.0,YES,N,,,U,1.0,0.40,1.0,ug/L,,,,ug/L,TRG,2023926.29,744340.23,,,,,,N,,,,,1,< 1.0,,
360,CFFF,W-3A,W-003A,2647963,W-3A-2024-Q2,,4/17/2024,17 Apr 2024,12:08,N,,,,WG,2024-Q2-GW,,,ZD17040,LB,ZD17040-005,WG,SHEALY,SW8260D,4/30/2024,NA,N,INITIAL,,,,ZD17040,,1,2723869,79-01-6,Trichloroethene,Y,< 1.0,1,ug/L,1.0,0.40,1.0,1.0,YES,N,,,U,1.0,0.40,1.0,ug/L,,,,ug/L,TRG,2023926.29,744340.23,,,,,,N,,,,,1,< 1.0,,
360,CFFF,W-4R,W-004R,2647964,W-4R-2024-Q2,,4/17/2024,17 Apr 2024,11:23,N,,,,WG,2024-Q2-GW,,,ZD17040,LB,ZD17040-004,WG,SHEALY,E300.0,4/23/2024,NA,N,INITIAL,,,,ZD17040,,1,2723870,16984-48-8,Fluoride,N,< 0.10,0.1,mg/L,0.10,0.025,0.10,0.10,YES,N,,,U,0.10,0.025,0.10,mg/L,,,,mg/L,TRG,2023932.04,744339.08,,,,,,N,,,,,0.1,< 0.10,,
360,CFFF,W-4R,W-004R,2647964,W-4R-2024-Q2,,4/17/2024,17 Apr 2024,11:23,N,,,,WG,2024-Q2-GW,,,ZD17040,LB,ZD17040-004,WG,SHEALY,E353.2,4/18/2024,NA,N,INITIAL,,,,ZD17040,,1,2723871,NO3-N,Nitrate as N,,0.17,0.17,mg/L,0.020,0.010,0.020,0.020,YES,Y,,,,0.020,0.010,0.020,mg/L,,0.17,0.17,mg/L,TRG,2023932.04,744339.08,,,,,,N,,,,,0.17,0.17,,x
360,CFFF,W-4R,W-004R,2647964,W-4R-2024-Q2,,4/17/2024,17 Apr 2024,11:23,N,,,,WG,2024-Q2-GW,,,ZD17040,LB,ZD17040-004,WG,SHEALY,SW8260D,4/30/2024,NA,N,INITIAL,,,,ZD17040,,1,2723872,127-18-4,Tetrachloroethene,Y,< 1.0,1,ug/L,1.0,0.40,1.0,1.0,YES,N,,,U,1.0,0.40,1.0,ug/L,,,,ug/L,TRG,2023932.04,744339.08,,,,,,N,,,,,1,< 1.0,,
360,CFFF,W-4R,W-004R,2647964,W-4R-2024-Q2,,4/17/2024,17 Apr 2024,11:23,N,,,,WG,2024-Q2-GW,,,ZD17040,LB,ZD17040-004,WG,SHEALY,SW8260D,4/30/2024,NA,N,INITIAL,,,,ZD17040,,1,2723872,156-59-2,"cis-1,2-Dichloroethene",Y,< 1.0,1,ug/L,1.0,0.40,1.0,1.0,YES,N,,,U,1.0,0.40,1.0,ug/L,,,,ug/L,TRG,2023932.04,744339.08,,,,,,N,,,,,1,< 1.0,,
360,CFFF,W-4R,W-004R,2647964,W-4R-2024-Q2,,4/17/2024,17 Apr 2024,11:23,N,,,,WG,2024-Q2-GW,,,ZD17040,LB,ZD17040-004,WG,SHEALY,SW8260D,4/30/2024,NA,N,INITIAL,,,,ZD17040,,1,2723872,75-01-4,Vinyl chloride,Y,< 1.0,1,ug/L,1.0,0.40,1.0,1.0,YES,N,,,U,1.0,0.40,1.0,ug/L,,,,ug/L,TRG,2023932.04,744339.08,,,,,,N,,,,,1,< 1.0,,
360,CFFF,W-4R,W-004R,2647964,W-4R-2024-Q2,,4/17/2024,17 Apr 2024,11:23,N,,,,WG,2024-Q2-GW,,,ZD17040,LB,ZD17040-004,WG,SHEALY,SW8260D,4/30/2024,NA,N,INITIAL,,,,ZD17040,,1,2723872,79-01-6,Trichloroethene,Y,< 1.0,1,ug/L,1.0,0.40,1.0,1.0,YES,N,,,U,1.0,0.40,1.0,ug/L,,,,ug/L,TRG,2023932.04,744339.08,,,,,,N,,,,,1,< 1.0,,
